1.000539000000000067e+00
1.012566000000000077e+00
1.026818000000000008e+00
1.043670000000000098e+00
1.063549999999999995e+00
1.086937000000000042e+00
1.114365000000000050e+00
1.146427000000000085e+00
1.183772999999999964e+00
1.227106999999999948e+00
1.277190999999999965e+00
1.334839000000000109e+00
1.400916999999999968e+00
1.476345999999999936e+00
1.562097000000000069e+00
1.659200000000000008e+00
1.768750000000000044e+00
1.891907000000000005e+00
2.029916000000000054e+00
2.184112999999999971e+00
2.355938999999999783e+00
2.546956000000000220e+00
2.758865999999999818e+00
2.993520999999999876e+00
3.252950999999999926e+00
3.539378000000000135e+00
3.855236000000000107e+00
4.203199999999999825e+00
4.586203000000000252e+00
5.007465999999999973e+00
5.470525000000000304e+00
5.979262000000000299e+00
6.537937999999999583e+00
7.151228999999999836e+00
7.824265999999999721e+00
8.562678000000000011e+00
9.372638999999999498e+00
1.026092099999999974e+01
1.123494900000000030e+01
1.230286399999999958e+01
1.347359200000000001e+01
1.475691800000000065e+01
1.616356800000000149e+01
1.770529700000000162e+01
1.939498999999999995e+01
2.124677000000000149e+01
2.327611100000000022e+01
2.549997300000000067e+01
2.793694100000000091e+01
3.060738200000000120e+01
3.353361199999999798e+01
3.674008800000000008e+01
4.025360500000000030e+01
4.410352699999999970e+01
4.832202800000000309e+01
5.294436199999999815e+01
5.800916000000000139e+01
6.355874899999999883e+01
6.963950599999999724e+01
7.630225000000000080e+01
8.360266300000000683e+01
9.160175399999999968e+01
1.003663739999999933e+02
1.099697689999999994e+02
1.204921970000000044e+02
1.320215939999999932e+02
1.446543130000000019e+02
1.584959279999999922e+02
1.736621159999999975e+02
1.902796209999999917e+02
2.084873190000000136e+02
2.284373740000000055e+02
2.502965110000000095e+02
2.742474100000000021e+02
3.004902319999999918e+02
3.292442919999999731e+02
3.607498909999999910e+02
3.952703260000000114e+02
4.330940889999999968e+02
4.745372790000000123e+02
5.199462399999999889e+02
5.697004640000000109e+02
6.242157509999999547e+02
6.839476949999999533e+02
7.493954830000000129e+02
8.211060700000000452e+02
8.996787530000000288e+02
9.857701739999999972e+02
1.080099809999999934e+03
1.183455987000000050e+03
1.296702467000000070e+03
1.420785665999999992e+03
1.556742563999999902e+03
1.705709372000000030e+03
1.868931025000000091e+03
2.047771588999999949e+03
2.243725659000000178e+03
2.458430848999999853e+03
2.693681481000000076e+03
2.951443574999999782e+03
